"wage","education","experience","age","ethnicitycauc","ethnicityhispanic","ethnicityother","regionsouth","regionother","gendermale","genderfemale","occupationworker","occupationtechnical","occupationservices","occupationoffice","occupationsales","occupationmanagement","sectormanufacturing","sectorconstruction","sectorother","unionno","unionyes","marriedno","marriedyes"
0.812581752808058,1.13990388058606,-0.631848187297643,-0.412169305362051,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
2.62223824770498,1.13990388058606,0.33747984339503,0.611147590709248,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1.16283784859456,1.13990388058606,-0.631848187297643,-0.412169305362051,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
-0.41720631684232,1.52225857419973,-0.227961507842362,0.0994891426735984,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
0.54794381376937,-0.389514893868604,0.660589186959255,0.611147590709248,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1.38466670925934,0.375194493358728,-0.147184171951306,-0.0710636733382849,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
0.9585217927191,1.90461326781339,-0.308738843733418,0.0994891426735984,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
0.804798284012803,-0.389514893868604,1.62991721765193,1.63446448678055,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
-0.724653334254914,-0.389514893868604,-0.308738843733418,-0.412169305362051,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
-0.880322710160025,-0.389514893868604,-0.874180194970811,-1.00910416140364,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
0.189904249187614,1.90461326781339,-0.389516179624475,0.0142127346676567,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
0.189904249187614,-1.15422428109594,0.175925171612918,-0.0710636733382849,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0.189904249187614,1.13990388058606,-0.874180194970811,-0.667998529379876,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0.0673146156623387,1.13990388058606,0.660589186959255,0.952253222733015,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
-0.62735997431422,1.13990388058606,-0.308738843733418,-0.0710636733382849,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1.71935586745533,-0.00716020025493783,1.46836254586982,1.54918807877461,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
-1.56137622974489,-0.389514893868604,0.499034515177143,0.440594774697365,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
-0.0435998146700527,0.375194493358728,1.8722492253251,2.06084652681026,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
-0.00468247069377508,1.13990388058606,-0.874180194970811,-0.667998529379876,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1.77773188341975,1.52225857419973,-0.308738843733418,0.0142127346676567,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0
-0.236240667352628,-0.389514893868604,-1.35884421031715,-1.52076260943929,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
0.310548015514075,1.13990388058606,-0.954957530861867,-0.753274937385818,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
-0.880322710160025,-0.389514893868604,-1.19728953853504,-1.35020979342741,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1.60065796832768,0.757549186972394,1.06447586641454,1.29335885475678,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0.287197609128308,-0.00716020025493783,-0.308738843733418,-0.32689289735611,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
0.0381266076801306,0.375194493358728,-0.389516179624475,-0.32689289735611,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
1.16283784859456,1.13990388058606,0.660589186959255,0.952253222733015,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1
2.62223824770498,1.90461326781339,-0.308738843733418,0.0994891426735984,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
-0.870593374165956,-0.00716020025493783,1.22603053819665,1.29335885475678,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
-0.00468247069377508,-0.389514893868604,-0.147184171951306,-0.241616489350168,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
0.837878026392639,1.90461326781339,-0.631848187297643,-0.241616489350168,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1.16283784859456,0.375194493358728,0.33747984339503,0.440594774697365,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
-0.296562550515859,0.375194493358728,-1.27806687442609,-1.26493338542147,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
-0.928969390130373,-0.389514893868604,0.902921194632423,0.866976814727073,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
0.676371048891086,-0.389514893868604,2.03380389710721,2.06084652681026,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.75773307663475,-0.389514893868604,-1.03573486675292,-1.17965697741553,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
-1.10409743802362,1.13990388058606,-0.308738843733418,-0.0710636733382849,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
0.405895508255956,-0.389514893868604,0.822143858741367,0.781700406721132,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
-1.00874994528174,-0.771869587482269,0.579811851068199,0.440594774697365,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
-0.510607942385386,-0.389514893868604,2.19535856888932,2.23139934282214,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
-0.674060787085753,0.375194493358728,-1.03573486675292,-1.00910416140364,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
0.189904249187614,-0.389514893868604,0.175925171612918,0.0994891426735984,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.656547982296428,1.13990388058606,-0.954957530861867,-0.753274937385818,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
0.481784329009697,1.13990388058606,-0.147184171951306,0.0994891426735984,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
-1.07490943004141,-0.771869587482269,1.22603053819665,1.1228060387449,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
-1.10409743802362,-0.00716020025493783,-1.27806687442609,-1.35020979342741,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
-0.831676030189678,-0.389514893868604,-0.631848187297643,-0.753274937385818,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
2.13187971360388,0.375194493358728,2.11458123299826,2.31667575082808,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
-1.07490943004141,0.375194493358728,-0.954957530861867,-0.923827753397701,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
-0.97761607010072,-0.389514893868604,-0.227961507842362,-0.32689289735611,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
-0.393855910456553,-0.389514893868604,-1.03573486675292,-1.17965697741553,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
-0.539795950367595,-0.00716020025493783,-1.11651220264398,-1.17965697741553,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.880322710160025,0.375194493358728,-0.308738843733418,-0.241616489350168,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1.02468127747877,0.375194493358728,1.14525320230559,1.29335885475678,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
-0.783029350219331,-0.389514893868604,-0.308738843733418,-0.412169305362051,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
0.919604448742823,0.375194493358728,0.256702507503974,0.355318366691423,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
0.911820979947567,-0.389514893868604,2.03380389710721,2.06084652681026,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
-0.296562550515859,-0.389514893868604,0.741366522850311,0.69642399871519,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
-1.016533414077,-0.389514893868604,-1.11651220264398,-1.26493338542147,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
-0.783029350219331,0.375194493358728,-1.4396215462082,-1.43548620143335,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
0.0770439516564083,-0.389514893868604,1.14525320230559,1.1228060387449,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
-0.685735990278637,-0.389514893868604,0.175925171612918,0.0994891426735984,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
-1.02626275007107,0.757549186972394,-1.11651220264398,-1.00910416140364,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
-1.07490943004141,-0.389514893868604,1.3068078740877,1.29335885475678,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
-0.62735997431422,-0.00716020025493783,-1.03573486675292,-1.09438056940958,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0
0.579077688950392,1.52225857419973,-0.389516179624475,-0.0710636733382849,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.783029350219331,0.375194493358728,-0.0664068360602502,0.0142127346676567,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.0533291506641223,-0.00716020025493783,-0.631848187297643,-0.667998529379876,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0.189904249187614,1.13990388058606,-0.874180194970811,-0.667998529379876,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.10197583063447,-0.389514893868604,0.579811851068199,0.525871182703307,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.0766795570498888,-0.389514893868604,0.0143704998308059,-0.0710636733382849,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.00468247069377508,1.13990388058606,0.741366522850311,1.03752963073896,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
-0.685735990278637,1.13990388058606,-1.27806687442609,-1.09438056940958,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
0.405895508255956,-0.00716020025493783,-0.389516179624475,-0.412169305362051,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
0.189904249187614,0.375194493358728,0.499034515177143,0.611147590709248,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.744112006243053,1.90461326781339,-0.389516179624475,0.0142127346676567,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.199269190575164,0.375194493358728,-0.227961507842362,-0.156340081344227,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
-1.06323422684853,-0.389514893868604,-0.470293515515531,-0.582722121373935,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.744112006243053,-0.389514893868604,0.499034515177143,0.440594774697365,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0.514864071389533,-0.389514893868604,2.03380389710721,2.06084652681026,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
0.446758719431047,-0.389514893868604,-0.389516179624475,-0.497445713367993,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
-0.296562550515859,-0.389514893868604,-0.147184171951306,-0.241616489350168,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.685735990278637,-0.771869587482269,0.499034515177143,0.355318366691423,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.783029350219331,1.13990388058606,-1.11651220264398,-0.923827753397701,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.247915870545511,-0.389514893868604,0.499034515177143,0.440594774697365,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.734382670248984,-0.389514893868604,2.19535856888932,2.23139934282214,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.00468247069377508,-0.389514893868604,0.175925171612918,0.0994891426735984,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0.121798897229128,-0.389514893868604,1.62991721765193,1.63446448678055,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.742166139044239,1.90461326781339,-0.631848187297643,-0.241616489350168,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.393855910456553,-0.771869587482269,-0.147184171951306,-0.32689289735611,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0.610211564131414,-0.389514893868604,1.14525320230559,1.1228060387449,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.734382670248984,1.13990388058606,-1.27806687442609,-1.09438056940958,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
0.252171999549658,-0.00716020025493783,0.822143858741367,0.866976814727073,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-1.10409743802362,1.13990388058606,-1.19728953853504,-1.00910416140364,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.257645206539581,-0.00716020025493783,-0.793402859079755,-0.83855134539176,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
0.028397271686061,-0.389514893868604,2.11458123299826,2.1461229348162,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
-0.115596901026167,-0.389514893868604,-0.470293515515531,-0.582722121373935,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.97761607010072,-0.389514893868604,-0.793402859079755,-0.923827753397701,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.952319796516139,-0.389514893868604,-1.11651220264398,-1.26493338542147,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-1.17220278998211,-0.389514893868604,0.822143858741367,0.781700406721132,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.928969390130373,-0.00716020025493783,-1.4396215462082,-1.52076260943929,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.290724948919417,0.375194493358728,-1.35884421031715,-1.35020979342741,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
0.29303521072475,0.375194493358728,-0.470293515515531,-0.412169305362051,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
-0.783029350219331,-0.389514893868604,1.71069455354298,1.71974089478649,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
1.168675450191,-0.389514893868604,0.499034515177143,0.440594774697365,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0.43313764903935,1.52225857419973,1.14525320230559,1.54918807877461,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.539795950367595,1.13990388058606,-1.11651220264398,-0.923827753397701,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
-1.07490943004141,-0.389514893868604,0.579811851068199,0.525871182703307,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.423043918438761,-0.389514893868604,-0.793402859079755,-0.923827753397701,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
0.676371048891086,-0.00716020025493783,-0.147184171951306,-0.156340081344227,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0.579077688950392,-0.389514893868604,-1.03573486675292,-1.17965697741553,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.588442630337942,-0.00716020025493783,1.06447586641454,1.1228060387449,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
0.0926108892469194,-0.389514893868604,0.579811851068199,0.525871182703307,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.958157398112581,-0.389514893868604,-0.227961507842362,-0.32689289735611,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0.273576538736611,0.375194493358728,-0.227961507842362,-0.156340081344227,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.783029350219331,-0.389514893868604,-1.4396215462082,-1.60603901744523,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.259591073738395,-0.389514893868604,0.095147835721862,0.0142127346676567,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.685735990278637,-0.389514893868604,0.256702507503974,0.18476555067954,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.510607942385386,-0.389514893868604,-0.954957530861867,-1.09438056940958,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
0.676371048891086,-0.389514893868604,-0.308738843733418,-0.412169305362051,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
-0.539795950367595,-0.00716020025493783,0.983698530523479,1.03752963073896,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.199269190575164,-0.389514893868604,-0.793402859079755,-0.923827753397701,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
0.112069561235058,-1.5365789747096,1.22603053819665,0.952253222733015,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
0.0147762012943638,-0.00716020025493783,-0.147184171951306,-0.156340081344227,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.296562550515859,-0.389514893868604,0.175925171612918,0.0994891426735984,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.783029350219331,-0.00716020025493783,-0.954957530861867,-1.00910416140364,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.393855910456553,-0.389514893868604,-0.631848187297643,-0.753274937385818,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
-1.06518009404735,-0.00716020025493783,-1.35884421031715,-1.43548620143335,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.10197583063447,-0.389514893868604,-1.27806687442609,-1.43548620143335,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.880322710160025,-0.00716020025493783,-1.4396215462082,-1.52076260943929,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.222619596960931,1.13990388058606,-0.0664068360602502,0.18476555067954,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.734382670248984,-0.389514893868604,-0.793402859079755,-0.923827753397701,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.783029350219331,-0.389514893868604,-1.11651220264398,-1.26493338542147,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
0.0595311468670833,-0.389514893868604,-0.227961507842362,-0.32689289735611,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
0.287197609128308,-0.389514893868604,0.902921194632423,0.866976814727073,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.296562550515859,-0.389514893868604,0.418257179286086,0.355318366691423,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0.0926108892469194,-0.389514893868604,1.71069455354298,1.71974089478649,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0.112069561235058,-0.389514893868604,-0.308738843733418,-0.412169305362051,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.613738903922523,1.52225857419973,-0.954957530861867,-0.667998529379876,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
0.388382703466631,0.375194493358728,-0.470293515515531,-0.412169305362051,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
-0.783029350219331,-0.389514893868604,0.660589186959255,0.611147590709248,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.66238558389287,0.375194493358728,1.14525320230559,1.29335885475678,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0.676371048891086,0.757549186972394,-0.954957530861867,-0.83855134539176,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0.347519492291539,-0.389514893868604,1.79147188943404,1.80501730279243,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.705194662266775,-0.389514893868604,0.0143704998308059,-0.0710636733382849,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
-0.393855910456553,-0.771869587482269,-0.470293515515531,-0.667998529379876,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.8628099053707,-0.389514893868604,1.46836254586982,1.46391167076866,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
-0.588442630337942,-0.389514893868604,0.095147835721862,0.0142127346676567,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0.522647540184789,1.13990388058606,1.95302656121615,2.31667575082808,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
-0.66238558389287,-0.00716020025493783,-1.27806687442609,-1.35020979342741,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.685735990278637,-0.389514893868604,1.22603053819665,1.20808244675084,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.812217358201539,-0.389514893868604,-0.308738843733418,-0.412169305362051,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.4425025904269,-0.389514893868604,0.33747984339503,0.270041958685482,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.928969390130373,-0.389514893868604,0.175925171612918,0.0994891426735984,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.637089310308289,-0.389514893868604,-0.227961507842362,-0.32689289735611,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-1.07490943004141,-0.389514893868604,1.38758520997876,1.37863526276272,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
-1.10409743802362,-0.389514893868604,-0.874180194970811,-1.00910416140364,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
0.310548015514075,-0.389514893868604,2.19535856888932,2.23139934282214,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0
-0.199269190575164,-0.389514893868604,-0.712625523188699,-0.83855134539176,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.831676030189678,-0.389514893868604,-1.27806687442609,-1.43548620143335,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.10197583063447,1.52225857419973,-1.19728953853504,-0.923827753397701,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
-0.0338704786759835,0.375194493358728,0.095147835721862,0.18476555067954,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
-0.199269190575164,-0.389514893868604,-0.308738843733418,-0.412169305362051,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.588442630337942,-3.44835244277793,2.92235459190883,2.31667575082808,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
-0.366613769673159,0.375194493358728,-0.0664068360602502,0.0142127346676567,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
-1.09436810202955,-1.91893366832327,0.902921194632423,0.525871182703307,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
-0.588442630337942,0.757549186972394,0.660589186959255,0.866976814727073,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
-1.02626275007107,-4.21306183000526,-0.147184171951306,-1.09438056940958,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
-0.0260870098807278,-1.91893366832327,0.902921194632423,0.525871182703307,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
-0.909510718142234,-0.771869587482269,0.175925171612918,0.0142127346676567,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
0.79312308081992,-1.15422428109594,1.62991721765193,1.46391167076866,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
-0.909510718142234,-1.91893366832327,1.54913988176087,1.20808244675084,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
-1.07490943004141,-1.5365789747096,2.43769057656249,2.23139934282214,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
-1.016533414077,-0.389514893868604,-0.147184171951306,-0.241616489350168,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
-0.73243680305017,-1.91893366832327,1.62991721765193,1.29335885475678,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
-1.10409743802362,0.375194493358728,-1.4396215462082,-1.43548620143335,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
1.40801711564511,-0.389514893868604,-0.308738843733418,-0.412169305362051,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0
-0.928969390130373,-0.389514893868604,-1.27806687442609,-1.43548620143335,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
-0.880322710160025,1.13990388058606,0.256702507503974,0.525871182703307,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
-0.199269190575164,-0.00716020025493783,-0.227961507842362,-0.241616489350168,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
-0.97761607010072,1.13990388058606,0.175925171612918,0.440594774697365,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
-0.20705265937042,0.375194493358728,-0.470293515515531,-0.412169305362051,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
-0.97761607010072,-0.389514893868604,-0.874180194970811,-1.00910416140364,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0
-0.948428062118511,-0.771869587482269,-1.11651220264398,-1.35020979342741,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
-0.598171966332011,-0.00716020025493783,-0.712625523188699,-0.753274937385818,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
